type,neurons,density,hits,building_time,search_time
p3,42875,16991.0,0,9363552,580750
p4,42875,16991.0,-1,NaN,NaN
s,44100,16991.0,0,19295242,2128740
p0,44100,16991.0,0,8493900,551068
p1,44100,16991.0,-1,NaN,NaN
p2,44100,16991.0,0,17627310,578058
p3,44100,16991.0,0,9675137,597027
p4,44100,16991.0,-1,NaN,NaN
s,44100,16991.0,0,19269587,2131938
p0,44100,16991.0,0,8446756,550727
p1,44100,16991.0,-1,NaN,NaN
p2,44100,16991.0,0,17722932,576775
p3,44100,16991.0,0,9629030,597668
p4,44100,16991.0,-1,NaN,NaN
s,44100,16991.0,0,19324328,2128679
p0,44100,16991.0,0,8294334,551128
p1,44100,16991.0,-1,NaN,NaN
p2,44100,16991.0,0,17787940,581806
p3,44100,16991.0,0,9633244,595824
p4,44100,16991.0,-1,NaN,NaN
s,44100,16991.0,0,19207673,2127371
p0,44100,16991.0,0,8339832,553573
p1,44100,16991.0,-1,NaN,NaN
p2,44100,16991.0,0,17655042,578784
p3,44100,16991.0,0,9733637,597068
p4,44100,16991.0,-1,NaN,NaN
s,44100,16991.0,0,19211403,2136376
p0,44100,16991.0,0,8419114,550669
p1,44100,16991.0,-1,NaN,NaN
p2,44100,16991.0,0,17663222,580094
p3,44100,16991.0,0,9650720,597162
p4,44100,16991.0,-1,NaN,NaN
s,45360,16991.0,1,19841599,2343613
p0,45360,16991.0,1,8566696,566540
p1,45360,16991.0,-1,NaN,NaN
p2,45360,16991.0,1,18134714,595471
p3,45360,16991.0,1,10042797,600486
p4,45360,16991.0,-1,NaN,NaN
s,45360,16991.0,1,19757289,2373596
p0,45360,16991.0,1,8550611,563685
p1,45360,16991.0,-1,NaN,NaN
p2,45360,16991.0,1,18269567,601854
p3,45360,16991.0,1,9904672,599366
p4,45360,16991.0,-1,NaN,NaN
s,45360,16991.0,1,19988208,2347343
p0,45360,16991.0,1,8575536,566848
p1,45360,16991.0,-1,NaN,NaN
p2,45360,16991.0,1,18104130,592083
p3,45360,16991.0,1,9955921,594722
p4,45360,16991.0,-1,NaN,NaN
s,45360,16991.0,1,19800431,2345747
p0,45360,16991.0,1,8561454,569596
p1,45360,16991.0,-1,NaN,NaN
p2,45360,16991.0,1,18170704,591893
p3,45360,16991.0,1,9848560,604639
p4,45360,16991.0,-1,NaN,NaN
s,45360,16991.0,1,19884676,2363217
p0,45360,16991.0,1,8707872,565794
p1,45360,16991.0,-1,NaN,NaN
p2,45360,16991.0,1,18335334,596185
p3,45360,16991.0,1,9893851,593133
p4,45360,16991.0,-1,NaN,NaN
s,46656,16991.0,0,20302889,2253145
p0,46656,16991.0,0,8810374,580719
p1,46656,16991.0,-1,NaN,NaN
p2,46656,16991.0,0,18652970,631316
p3,46656,16991.0,0,10196269,646241
p4,46656,16991.0,-1,NaN,NaN
s,46656,16991.0,0,20339722,2249121
p0,46656,16991.0,0,8821684,581894
p1,46656,16991.0,-1,NaN,NaN
p2,46656,16991.0,0,18681320,627925
p3,46656,16991.0,0,10198639,643306
p4,46656,16991.0,-1,NaN,NaN
s,46656,16991.0,0,20391495,2257206
p0,46656,16991.0,0,8869200,580855
p1,46656,16991.0,-1,NaN,NaN
p2,46656,16991.0,0,18730279,631112
p3,46656,16991.0,0,10216622,640504
p4,46656,16991.0,-1,NaN,NaN
s,46656,16991.0,0,20352993,2257535
p0,46656,16991.0,0,8894075,583417
p1,46656,16991.0,-1,NaN,NaN
p2,46656,16991.0,0,18685444,633993
p3,46656,16991.0,0,10181557,640819
p4,46656,16991.0,-1,NaN,NaN
s,46656,16991.0,0,20349047,2258488
p0,46656,16991.0,0,8829395,584891
p1,46656,16991.0,-1,NaN,NaN
p2,46656,16991.0,0,18631267,629552
p3,46656,16991.0,0,10170773,643260
p4,46656,16991.0,-1,NaN,NaN
s,47952,16991.0,0,20852472,2474745
p0,47952,16991.0,0,9080120,614807
p1,47952,16991.0,-1,NaN,NaN
p2,47952,16991.0,0,19163113,647424
p3,47952,16991.0,0,10414085,649226
p4,47952,16991.0,-1,NaN,NaN
s,47952,16991.0,0,20941768,2471386
p0,47952,16991.0,0,9152307,615974
p1,47952,16991.0,-1,NaN,NaN
p2,47952,16991.0,0,19137629,648065
p3,47952,16991.0,0,10427377,645131
p4,47952,16991.0,-1,NaN,NaN
s,47952,16991.0,0,20890504,2471080
p0,47952,16991.0,0,9203813,620399
p1,47952,16991.0,-1,NaN,NaN
p2,47952,16991.0,0,19166102,646250
p3,47952,16991.0,0,10558136,645074
p4,47952,16991.0,-1,NaN,NaN
s,47952,16991.0,0,21086941,2468423
p0,47952,16991.0,0,9043502,614360
p1,47952,16991.0,-1,NaN,NaN
p2,47952,16991.0,0,19153576,644683
p3,47952,16991.0,0,10516321,639281
p4,47952,16991.0,-1,NaN,NaN
s,47952,16991.0,0,20920239,2465674
p0,47952,16991.0,0,9058472,615273
p1,47952,16991.0,-1,NaN,NaN
p2,47952,16991.0,0,19507022,646637
p3,47952,16991.0,0,10426989,646177
p4,47952,16991.0,-1,NaN,NaN
s,49284,16991.0,1,21475079,2457025
p0,49284,16991.0,1,9330479,621120
p1,49284,16991.0,-1,NaN,NaN
p2,49284,16991.0,1,19828357,658252
p3,49284,16991.0,1,10781775,673839
p4,49284,16991.0,-1,NaN,NaN
s,49284,16991.0,1,21515026,2441281
p0,49284,16991.0,1,9345699,620917
p1,49284,16991.0,-1,NaN,NaN
p2,49284,16991.0,1,19797468,661523
p3,49284,16991.0,1,10851800,670996
p4,49284,16991.0,-1,NaN,NaN
s,49284,16991.0,1,21456653,2446544
p0,49284,16991.0,1,9442199,627458
p1,49284,16991.0,-1,NaN,NaN
p2,49284,16991.0,1,19703020,663477
p3,49284,16991.0,1,10811580,673390
p4,49284,16991.0,-1,NaN,NaN
s,49284,16991.0,1,21433088,2426587
p0,49284,16991.0,1,9516556,620394
p1,49284,16991.0,-1,NaN,NaN
p2,49284,16991.0,1,19848032,663459
p3,49284,16991.0,1,10719063,671809
p4,49284,16991.0,-1,NaN,NaN
s,49284,16991.0,1,21521975,2448730
p0,49284,16991.0,1,9356601,620203
p1,49284,16991.0,-1,NaN,NaN
p2,49284,16991.0,1,20774942,663639
p3,49284,16991.0,1,10811530,672947
p4,49284,16991.0,-1,NaN,NaN
s,50653,16991.0,0,22058456,2613966
p0,50653,16991.0,0,9654736,633233
p1,50653,16991.0,-1,NaN,NaN
p2,50653,16991.0,0,20391936,663706
p3,50653,16991.0,0,11046311,672623
p4,50653,16991.0,-1,NaN,NaN
s,50653,16991.0,0,22194206,2619277
p0,50653,16991.0,0,9615838,633184
p1,50653,16991.0,-1,NaN,NaN
p2,50653,16991.0,0,20367102,661812
p3,50653,16991.0,0,11181628,672908
p4,50653,16991.0,-1,NaN,NaN
s,50653,16991.0,0,22717588,2607355
p0,50653,16991.0,0,9585671,632161
p1,50653,16991.0,-1,NaN,NaN
p2,50653,16991.0,0,20297600,661764
p3,50653,16991.0,0,11069152,668473
p4,50653,16991.0,-1,NaN,NaN
s,50653,16991.0,0,22240708,2611799
p0,50653,16991.0,0,9601270,632555
p1,50653,16991.0,-1,NaN,NaN
p2,50653,16991.0,0,20221344,661750
p3,50653,16991.0,0,11067814,672015
p4,50653,16991.0,-1,NaN,NaN
s,50653,16991.0,0,22132609,2610471
p0,50653,16991.0,0,9536257,632818
p1,50653,16991.0,-1,NaN,NaN
p2,50653,16991.0,0,20219185,662598
p3,50653,16991.0,0,11156601,671774
p4,50653,16991.0,-1,NaN,NaN
s,52022,16991.0,0,22767909,2470300
p0,52022,16991.0,0,9953206,648000
p1,52022,16991.0,-1,NaN,NaN
p2,52022,16991.0,0,20788841,689517
p3,52022,16991.0,0,11373211,711449
p4,52022,16991.0,-1,NaN,NaN
s,52022,16991.0,0,22706585,2468665
p0,52022,16991.0,0,9856528,644831
p1,52022,16991.0,-1,NaN,NaN
p2,52022,16991.0,0,20839783,694861
p3,52022,16991.0,0,11453797,715195
p4,52022,16991.0,-1,NaN,NaN
s,52022,16991.0,0,22722433,2472533
p0,52022,16991.0,0,9991686,649065
p1,52022,16991.0,-1,NaN,NaN
p2,52022,16991.0,0,20773481,691225
p3,52022,16991.0,0,11293160,712562
p4,52022,16991.0,-1,NaN,NaN
s,52022,16991.0,0,22755729,2471792
p0,52022,16991.0,0,9828715,648472
p1,52022,16991.0,-1,NaN,NaN
p2,52022,16991.0,0,20961724,693070
p3,52022,16991.0,0,11344259,714439
p4,52022,16991.0,-1,NaN,NaN
s,52022,16991.0,0,22708615,2472370
p0,52022,16991.0,0,9914162,646723
p1,52022,16991.0,-1,NaN,NaN
p2,52022,16991.0,0,20822722,695926
p3,52022,16991.0,0,11362727,713820
p4,52022,16991.0,-1,NaN,NaN
s,53428,16991.0,0,23272668,2672243
p0,53428,16991.0,0,10201662,671087
p1,53428,16991.0,-1,NaN,NaN
p2,53428,16991.0,0,21339018,706826
p3,53428,16991.0,0,11713972,717422
p4,53428,16991.0,-1,NaN,NaN
s,53428,16991.0,0,23317884,2665841
p0,53428,16991.0,0,10161187,667187
p1,53428,16991.0,-1,NaN,NaN
p2,53428,16991.0,0,21517801,706791
p3,53428,16991.0,0,11690947,718423
p4,53428,16991.0,-1,NaN,NaN
s,53428,16991.0,0,23327007,2672309
p0,53428,16991.0,0,10109355,665909
p1,53428,16991.0,-1,NaN,NaN
p2,53428,16991.0,0,21499753,706829
p3,53428,16991.0,0,11671356,715748
p4,53428,16991.0,-1,NaN,NaN
s,53428,16991.0,0,23323079,2677382
p0,53428,16991.0,0,10064040,667587
p1,53428,16991.0,-1,NaN,NaN
p2,53428,16991.0,0,21315808,703271
p3,53428,16991.0,0,11638550,723043
p4,53428,16991.0,-1,NaN,NaN
s,53428,16991.0,0,23283632,2671962
p0,53428,16991.0,0,10236005,661219
p1,53428,16991.0,-1,NaN,NaN
p2,53428,16991.0,0,21329952,702599
p3,53428,16991.0,0,11655853,718062
p4,53428,16991.0,-1,NaN,NaN
s,54872,16991.0,0,23968839,2681760
p0,54872,16991.0,0,10376443,702538
p1,54872,16991.0,-1,NaN,NaN
p2,54872,16991.0,0,22121526,730179
p3,54872,16991.0,0,12067679,746880
p4,54872,16991.0,-1,NaN,NaN
s,54872,16991.0,0,23877893,2686607
p0,54872,16991.0,0,10344097,700218
p1,54872,16991.0,-1,NaN,NaN
p2,54872,16991.0,0,22096208,730066
p3,54872,16991.0,0,11976989,746456
p4,54872,16991.0,-1,NaN,NaN
s,54872,16991.0,0,23928251,2706739
p0,54872,16991.0,0,10347924,697557
p1,54872,16991.0,-1,NaN,NaN
p2,54872,16991.0,0,22075770,731051
p3,54872,16991.0,0,11898687,746590
p4,54872,16991.0,-1,NaN,NaN
s,54872,16991.0,0,24035558,2714638
p0,54872,16991.0,0,10405875,696334
p1,54872,16991.0,-1,NaN,NaN
p2,54872,16991.0,0,21965479,732198
p3,54872,16991.0,0,12094860,750651
p4,54872,16991.0,-1,NaN,NaN
s,54872,16991.0,0,23956401,2687777
p0,54872,16991.0,0,10361372,699287
p1,54872,16991.0,-1,NaN,NaN
p2,54872,16991.0,0,22104516,732424
p3,54872,16991.0,0,12003263,745733
p4,54872,16991.0,-1,NaN,NaN
s,56316,16991.0,0,24479734,2855182
p0,56316,16991.0,0,10654074,707745
p1,56316,16991.0,-1,NaN,NaN
p2,56316,16991.0,0,22655546,760542
p3,56316,16991.0,0,12286221,759566
p4,56316,16991.0,-1,NaN,NaN
s,56316,16991.0,0,24517164,2851641
p0,56316,16991.0,0,10751816,708453
p1,56316,16991.0,-1,NaN,NaN
p2,56316,16991.0,0,22662343,758393
p3,56316,16991.0,0,12297510,757705
p4,56316,16991.0,-1,NaN,NaN
s,56316,16991.0,0,24537750,2867776
p0,56316,16991.0,0,10803345,708941
p1,56316,16991.0,-1,NaN,NaN
p2,56316,16991.0,0,22470950,758138
p3,56316,16991.0,0,12290072,757747
p4,56316,16991.0,-1,NaN,NaN
s,56316,16991.0,0,24654321,2864135
p0,56316,16991.0,0,10682244,710591
p1,56316,16991.0,-1,NaN,NaN
p2,56316,16991.0,0,22712835,757816
p3,56316,16991.0,0,12429557,755755
p4,56316,16991.0,-1,NaN,NaN
s,56316,16991.0,0,24546341,2860992
p0,56316,16991.0,0,10672538,709380
p1,56316,16991.0,-1,NaN,NaN
p2,56316,16991.0,0,22495585,757297
p3,56316,16991.0,0,12354446,758444
p4,56316,16991.0,-1,NaN,NaN
s,57798,16991.0,0,25280801,2793083
p0,57798,16991.0,0,10932510,722268
p1,57798,16991.0,-1,NaN,NaN
p2,57798,16991.0,0,23077751,760812
p3,57798,16991.0,0,12608066,778472
p4,57798,16991.0,-1,NaN,NaN
s,57798,16991.0,0,25168711,2799459
p0,57798,16991.0,0,10962162,718533
p1,57798,16991.0,-1,NaN,NaN
p2,57798,16991.0,0,23094298,759981
p3,57798,16991.0,0,12597931,776650
p4,57798,16991.0,-1,NaN,NaN
s,57798,16991.0,0,25233627,2793962
p0,57798,16991.0,0,10940953,716934
p1,57798,16991.0,-1,NaN,NaN
p2,57798,16991.0,0,23092718,759357
p3,57798,16991.0,0,12573148,777923
p4,57798,16991.0,-1,NaN,NaN
s,57798,16991.0,0,25218604,2793440
p0,57798,16991.0,0,11369777,719798
p1,57798,16991.0,-1,NaN,NaN
p2,57798,16991.0,0,23108654,757267
p3,57798,16991.0,0,12711100,782775
p4,57798,16991.0,-1,NaN,NaN
s,57798,16991.0,0,25368093,2793887
p0,57798,16991.0,0,11095511,716927
p1,57798,16991.0,-1,NaN,NaN
p2,57798,16991.0,0,23107630,757933
p3,57798,16991.0,0,12606839,779736
p4,57798,16991.0,-1,NaN,NaN
s,59319,16991.0,0,25830860,3014743
p0,59319,16991.0,0,11249827,745101
p1,59319,16991.0,-1,NaN,NaN
p2,59319,16991.0,0,23770923,797642
p3,59319,16991.0,0,13048258,798869
p4,59319,16991.0,-1,NaN,NaN
s,59319,16991.0,0,25842426,3006375
p0,59319,16991.0,0,11284971,746000
p1,59319,16991.0,-1,NaN,NaN
p2,59319,16991.0,0,23961663,797471
p3,59319,16991.0,0,13010687,795956
p4,59319,16991.0,-1,NaN,NaN
s,59319,16991.0,0,25952712,3011936
p0,59319,16991.0,0,11202954,744673
p1,59319,16991.0,-1,NaN,NaN
p2,59319,16991.0,0,23692400,796955
p3,59319,16991.0,0,13026651,800787
p4,59319,16991.0,-1,NaN,NaN
s,59319,16991.0,0,25895806,3004321
p0,59319,16991.0,0,11304413,745936
p1,59319,16991.0,-1,NaN,NaN
p2,59319,16991.0,0,23677824,796237
p3,59319,16991.0,0,12996926,798363
p4,59319,16991.0,-1,NaN,NaN
s,59319,16991.0,0,25867039,3008686
p0,59319,16991.0,0,11153678,746502
p1,59319,16991.0,-1,NaN,NaN
p2,59319,16991.0,0,23721953,797592
p3,59319,16991.0,0,12934009,799507
p4,59319,16991.0,-1,NaN,NaN
s,60840,16991.0,0,26528157,3065689
p0,60840,16991.0,0,11685396,758319
p1,60840,16991.0,-1,NaN,NaN
p2,60840,16991.0,0,24291615,796302
p3,60840,16991.0,0,13268985,808831
p4,60840,16991.0,-1,NaN,NaN
s,60840,16991.0,0,26581791,3080594
p0,60840,16991.0,0,11519036,756268
p1,60840,16991.0,-1,NaN,NaN
p2,60840,16991.0,0,24351941,797616
p3,60840,16991.0,0,13287820,804752
p4,60840,16991.0,-1,NaN,NaN
s,60840,16991.0,0,26524957,3083846
p0,60840,16991.0,0,11650875,755532
p1,60840,16991.0,-1,NaN,NaN
p2,60840,16991.0,0,24501986,801690
p3,60840,16991.0,0,13296788,807071
p4,60840,16991.0,-1,NaN,NaN
s,60840,16991.0,0,26634436,3083850
p0,60840,16991.0,0,11727532,758870
p1,60840,16991.0,-1,NaN,NaN
p2,60840,16991.0,0,24488261,801571
p3,60840,16991.0,0,13280752,803129
p4,60840,16991.0,-1,NaN,NaN
s,60840,16991.0,0,26537708,3083334
p0,60840,16991.0,0,11488290,756998
p1,60840,16991.0,-1,NaN,NaN
p2,60840,16991.0,0,24496979,799932
p3,60840,16991.0,0,13253870,804678
p4,60840,16991.0,-1,NaN,NaN
s,62400,16991.0,0,27173390,3088812
p0,62400,16991.0,0,11802286,786300
p1,62400,16991.0,-1,NaN,NaN
p2,62400,16991.0,0,25066296,836630
p3,62400,16991.0,0,13602230,845586
p4,62400,16991.0,-1,NaN,NaN
s,62400,16991.0,0,27250879,3069532
p0,62400,16991.0,0,11779551,785664
p1,62400,16991.0,-1,NaN,NaN
p2,62400,16991.0,0,25003447,835497
p3,62400,16991.0,0,13542172,845843
p4,62400,16991.0,-1,NaN,NaN
s,62400,16991.0,0,27206369,3097606
p0,62400,16991.0,0,11951390,792012
p1,62400,16991.0,-1,NaN,NaN
p2,62400,16991.0,0,24902584,832017
p3,62400,16991.0,0,13648630,841690
p4,62400,16991.0,-1,NaN,NaN
s,62400,16991.0,0,27290693,3080995
p0,62400,16991.0,0,11823297,791677
p1,62400,16991.0,-1,NaN,NaN
p2,62400,16991.0,0,25132021,833831
p3,62400,16991.0,0,13580445,843388
p4,62400,16991.0,-1,NaN,NaN
s,62400,16991.0,0,27132670,3071204
p0,62400,16991.0,0,11834958,790521
p1,62400,16991.0,-1,NaN,NaN
p2,62400,16991.0,0,25124642,830812
p3,62400,16991.0,0,13564771,842674
p4,62400,16991.0,-1,NaN,NaN
s,64000,16991.0,1,27969531,3208800
p0,64000,16991.0,1,12263138,805947
p1,64000,16991.0,-1,NaN,NaN
p2,64000,16991.0,1,25623884,857134
p3,64000,16991.0,1,13986268,863716
p4,64000,16991.0,-1,NaN,NaN
s,64000,16991.0,1,27874327,3201304
p0,64000,16991.0,1,12112325,799720
p1,64000,16991.0,-1,NaN,NaN
p2,64000,16991.0,1,25561819,859645
p3,64000,16991.0,1,14054133,864628
p4,64000,16991.0,-1,NaN,NaN
s,64000,16991.0,1,27902366,3214935
p0,64000,16991.0,1,12080285,807162
p1,64000,16991.0,-1,NaN,NaN
p2,64000,16991.0,1,25787719,855136
p3,64000,16991.0,1,13902724,863276
p4,64000,16991.0,-1,NaN,NaN
s,64000,16991.0,1,27853945,3182538
p0,64000,16991.0,1,12110442,806278
p1,64000,16991.0,-1,NaN,NaN
p2,64000,16991.0,1,25583173,855660
p3,64000,16991.0,1,14000842,859194
p4,64000,16991.0,-1,NaN,NaN
s,64000,16991.0,1,28060426,3193919
p0,64000,16991.0,1,12099253,803547
p1,64000,16991.0,-1,NaN,NaN
p2,64000,16991.0,1,25715440,861622
p3,64000,16991.0,1,13894337,862086
p4,64000,16991.0,-1,NaN,NaN
s,65600,16991.0,1,28667143,3209833
p0,65600,16991.0,1,12371765,808382
p1,65600,16991.0,-1,NaN,NaN
p2,65600,16991.0,1,26241446,847762
p3,65600,16991.0,1,14289988,884725
p4,65600,16991.0,-1,NaN,NaN
s,65600,16991.0,1,28529708,3232579
p0,65600,16991.0,1,12499624,813926
p1,65600,16991.0,-1,NaN,NaN
p2,65600,16991.0,1,26208066,854157
p3,65600,16991.0,1,14436600,877029
p4,65600,16991.0,-1,NaN,NaN
s,65600,16991.0,1,28600755,3256632
p0,65600,16991.0,1,12386252,812700
p1,65600,16991.0,-1,NaN,NaN
p2,65600,16991.0,1,26374646,858497
p3,65600,16991.0,1,14406421,884300
p4,65600,16991.0,-1,NaN,NaN
s,65600,16991.0,1,28568155,3200961
p0,65600,16991.0,1,12454333,819345
p1,65600,16991.0,-1,NaN,NaN
p2,65600,16991.0,1,26388328,857055
p3,65600,16991.0,1,14268088,882018
p4,65600,16991.0,-1,NaN,NaN
s,65600,16991.0,1,28628197,3227711
p0,65600,16991.0,1,12433064,817921
p1,65600,16991.0,-1,NaN,NaN
p2,65600,16991.0,1,26296383,858684
p3,65600,16991.0,1,14692044,876765
p4,65600,16991.0,-1,NaN,NaN
s,67240,16991.0,0,29414790,3342187
p0,67240,16991.0,0,12883658,831760
p1,67240,16991.0,-1,NaN,NaN
p2,67240,16991.0,0,27058145,894584
p3,67240,16991.0,0,14703404,904125
p4,67240,16991.0,-1,NaN,NaN
s,67240,16991.0,0,29313835,3342823
p0,67240,16991.0,0,12865269,835098
p1,67240,16991.0,-1,NaN,NaN
p2,67240,16991.0,0,26863185,888312
p3,67240,16991.0,0,14672024,904061
p4,67240,16991.0,-1,NaN,NaN
s,67240,16991.0,0,29243508,3345751
p0,67240,16991.0,0,12703066,830186
p1,67240,16991.0,-1,NaN,NaN
p2,67240,16991.0,0,27080084,892636
p3,67240,16991.0,0,14777510,904337
p4,67240,16991.0,-1,NaN,NaN
s,67240,16991.0,0,29388751,3336990
p0,67240,16991.0,0,12758708,832515
p1,67240,16991.0,-1,NaN,NaN
p2,67240,16991.0,0,27124565,894785
p3,67240,16991.0,0,14658966,912834
p4,67240,16991.0,-1,NaN,NaN
s,67240,16991.0,0,29355373,3345086
p0,67240,16991.0,0,12664951,834949
p1,67240,16991.0,-1,NaN,NaN
p2,67240,16991.0,0,26930597,893547
p3,67240,16991.0,0,14676821,904685
p4,67240,16991.0,-1,NaN,NaN
s,68921,16991.0,0,29983664,3505157
p0,68921,16991.0,0,13084209,869298
p1,68921,16991.0,-1,NaN,NaN
p2,68921,16991.0,0,27572453,912168
p3,68921,16991.0,0,15042310,919327
p4,68921,16991.0,-1,NaN,NaN
s,68921,16991.0,0,29994906,3501139
p0,68921,16991.0,0,12983966,866348
p1,68921,16991.0,-1,NaN,NaN
p2,68921,16991.0,0,27703430,910047
p3,68921,16991.0,0,15022170,915980
p4,68921,16991.0,-1,NaN,NaN
s,68921,16991.0,0,30051095,3505648
p0,68921,16991.0,0,13111636,868335
p1,68921,16991.0,-1,NaN,NaN
p2,68921,16991.0,0,27724942,912388
p3,68921,16991.0,0,14957824,922221
p4,68921,16991.0,-1,NaN,NaN
s,68921,16991.0,0,29990132,3498065
p0,68921,16991.0,0,12996262,867157
p1,68921,16991.0,-1,NaN,NaN
p2,68921,16991.0,0,27771340,911638
p3,68921,16991.0,0,14995745,922549
p4,68921,16991.0,-1,NaN,NaN
s,68921,16991.0,0,30105505,3504956
p0,68921,16991.0,0,13110408,872638
p1,68921,16991.0,-1,NaN,NaN
p2,68921,16991.0,0,27578714,909344
p3,68921,16991.0,0,15031982,921491
p4,68921,16991.0,-1,NaN,NaN
s,70602,16991.0,1,30806187,3426531
p0,70602,16991.0,1,13457091,885559
p1,70602,16991.0,-1,NaN,NaN
p2,70602,16991.0,1,28446939,925482
p3,70602,16991.0,1,15382326,947081
p4,70602,16991.0,-1,NaN,NaN
s,70602,16991.0,1,30856787,3433377
p0,70602,16991.0,1,13331560,887763
p1,70602,16991.0,-1,NaN,NaN
p2,70602,16991.0,1,28188201,923787
p3,70602,16991.0,1,15430406,949504
p4,70602,16991.0,-1,NaN,NaN
s,70602,16991.0,1,31023590,3467638
p0,70602,16991.0,1,13325768,881310
p1,70602,16991.0,-1,NaN,NaN
p2,70602,16991.0,1,28230066,928592
p3,70602,16991.0,1,15476815,950344
p4,70602,16991.0,-1,NaN,NaN
s,70602,16991.0,1,30792618,3434769
p0,70602,16991.0,1,13288066,886060
p1,70602,16991.0,-1,NaN,NaN
p2,70602,16991.0,1,28393682,925165
p3,70602,16991.0,1,15418865,948406
p4,70602,16991.0,-1,NaN,NaN
s,70602,16991.0,1,30850275,3437518
p0,70602,16991.0,1,13327554,886918
p1,70602,16991.0,-1,NaN,NaN
p2,70602,16991.0,1,28158487,921324
p3,70602,16991.0,1,15417413,949600
p4,70602,16991.0,-1,NaN,NaN
s,72324,16991.0,1,31562311,3515369
p0,72324,16991.0,1,13708989,890922
p1,72324,16991.0,-1,NaN,NaN
p2,72324,16991.0,1,28881853,947380
p3,72324,16991.0,1,15778111,971784
p4,72324,16991.0,-1,NaN,NaN
s,72324,16991.0,1,31445237,3519473
p0,72324,16991.0,1,13615567,894793
p1,72324,16991.0,-1,NaN,NaN
p2,72324,16991.0,1,28984948,950211
p3,72324,16991.0,1,15703031,974455
p4,72324,16991.0,-1,NaN,NaN
s,72324,16991.0,1,31553856,3509525
p0,72324,16991.0,1,13898740,901469
p1,72324,16991.0,-1,NaN,NaN
p2,72324,16991.0,1,28942075,951974
p3,72324,16991.0,1,15843263,973209
p4,72324,16991.0,-1,NaN,NaN
s,72324,16991.0,1,31429803,3520202
p0,72324,16991.0,1,13691122,896317
p1,72324,16991.0,-1,NaN,NaN
p2,72324,16991.0,1,28884388,947401
p3,72324,16991.0,1,15825821,968538
p4,72324,16991.0,-1,NaN,NaN
s,72324,16991.0,1,31546623,3511901
p0,72324,16991.0,1,13649723,898987
p1,72324,16991.0,-1,NaN,NaN
p2,72324,16991.0,1,28927166,947684
p3,72324,16991.0,1,15797370,970548
p4,72324,16991.0,-1,NaN,NaN
s,74088,16991.0,1,32527637,3720136
p0,74088,16991.0,1,14018819,911310
p1,74088,16991.0,-1,NaN,NaN
p2,74088,16991.0,1,29888487,982683
p3,74088,16991.0,1,16184923,987021
p4,74088,16991.0,-1,NaN,NaN
s,74088,16991.0,1,32268013,3670166
p0,74088,16991.0,1,13991914,910469
p1,74088,16991.0,-1,NaN,NaN
p2,74088,16991.0,1,29586739,982500
p3,74088,16991.0,1,16137584,987077
p4,74088,16991.0,-1,NaN,NaN
s,74088,16991.0,1,32252322,3741409
p0,74088,16991.0,1,13967422,908986
p1,74088,16991.0,-1,NaN,NaN
p2,74088,16991.0,1,29816133,983585
p3,74088,16991.0,1,16157268,986788
p4,74088,16991.0,-1,NaN,NaN
s,74088,16991.0,1,32347010,3712436
p0,74088,16991.0,1,13986105,910940
p1,74088,16991.0,-1,NaN,NaN
p2,74088,16991.0,1,29630927,982817
p3,74088,16991.0,1,16316116,985080
p4,74088,16991.0,-1,NaN,NaN
s,74088,16991.0,1,32331635,3737764
p0,74088,16991.0,1,14239103,917274
p1,74088,16991.0,-1,NaN,NaN
p2,74088,16991.0,1,29857549,980918
p3,74088,16991.0,1,16111034,986601
p4,74088,16991.0,-1,NaN,NaN
s,75852,16991.0,0,33054434,3740086
p0,75852,16991.0,0,14367583,933820
p1,75852,16991.0,-1,NaN,NaN
p2,75852,16991.0,0,30329219,995359
p3,75852,16991.0,0,16526403,1011671
p4,75852,16991.0,-1,NaN,NaN
s,75852,16991.0,0,33041074,3751495
p0,75852,16991.0,0,14289799,930549
p1,75852,16991.0,-1,NaN,NaN
p2,75852,16991.0,0,30477638,999935
p3,75852,16991.0,0,16517108,1012396
p4,75852,16991.0,-1,NaN,NaN
s,75852,16991.0,0,33181092,3758641
p0,75852,16991.0,0,14575262,932767
p1,75852,16991.0,-1,NaN,NaN
p2,75852,16991.0,0,30303182,999418
p3,75852,16991.0,0,16537903,1016739
p4,75852,16991.0,-1,NaN,NaN
s,75852,16991.0,0,33138697,3751382
p0,75852,16991.0,0,14420091,933687
p1,75852,16991.0,-1,NaN,NaN
p2,75852,16991.0,0,30488045,995805
p3,75852,16991.0,0,16735566,1010518
p4,75852,16991.0,-1,NaN,NaN
s,75852,16991.0,0,33155710,3754846
p0,75852,16991.0,0,14332296,932832
p1,75852,16991.0,-1,NaN,NaN
p2,75852,16991.0,0,30316732,999573
p3,75852,16991.0,0,16598524,1015954
p4,75852,16991.0,-1,NaN,NaN
s,77658,16991.0,0,33872758,4003069
p0,77658,16991.0,0,14781024,953055
p1,77658,16991.0,-1,NaN,NaN
p2,77658,16991.0,0,31042459,995342
p3,77658,16991.0,0,16904361,1004389
p4,77658,16991.0,-1,NaN,NaN
s,77658,16991.0,0,33962663,4008277
p0,77658,16991.0,0,14784332,942017
p1,77658,16991.0,-1,NaN,NaN
p2,77658,16991.0,0,31039392,1002711
p3,77658,16991.0,0,17290638,1013313
p4,77658,16991.0,-1,NaN,NaN
s,77658,16991.0,0,33944912,4012523
p0,77658,16991.0,0,14667542,942129
